,date,year,month,day,area,lon,lat,fire,Alti,TEM_Max,TEM_Min,RHU_Min,PRE_Time_2020,Snow_Depth,WIN_S_Max,yth1,yth10,yth100,yth1000,kb,erc,sc,bi,p,FFMC,DMC,DC,FWI,ISI,BUI,DSR,FFDI,ic
0,2010-03-08,2010,3,8,辽宁省,120.1782,40.9771,0,191.57753398166284,-4.449398279887131,-8.91624395905508,19.602852071979516,129494.5713312203,44380.65743966633,6.052190601964216,5.517062474041583,6.933136668348615,8.995696812863665,10.215789765303704,526.462810869058,0.0,0.0,0.0,0.9470825166593384,90.03130106611478,52.21928833798484,584.1994567496773,34.5389092958364,13.496266963693943,84.95992622609225,14.678900403520313,0.31328673051705097,0.0
1,2010-03-09,2010,3,9,辽宁省,120.1782,40.9771,0,191.57753398166284,-0.953394594960648,-13.376223574246294,13.131249787935861,0.0,0.030315529382796663,5.519767476216137,4.296119873373509,5.574435763724715,8.105439963418295,9.926374833265712,526.462810869058,0.0,0.0,0.0,0.9470825166593384,91.42841739599399,52.2859524505503,583.7867831957898,36.79367213934731,14.61635042550631,85.0331850292796,16.326344482286977,0.36333412437361423,0.0
2,2010-03-10,2010,3,10,辽宁省,120.1782,40.9771,1,191.57753398166284,7.372037307982585,-15.633144370309381,11.420342811321223,0.0,0.030315529382796663,7.742471069061539,3.450041652398445,4.661720483423984,7.647122370879526,9.611805161084602,526.462810869058,0.0,0.0,0.0,0.9470825166593384,93.43299902201016,53.57209862306934,584.8163531725927,57.564521047269736,29.12345589156498,86.78258824192241,36.19348973532489,0.43871403514074164,0.0
3,2010-03-11,2010,3,11,辽宁省,120.1782,40.9771,0,191.57753398166284,10.858895197680692,-1.9420860269184401,19.817406794602682,0.0,0.0,10.91870122634037,5.054544880003448,6.216107790483598,7.418022716960572,9.305597427918874,526.462810869058,33.897301668835965,67.23616782316857,89.22587157610319,0.9466387059499899,92.98393905005645,55.26601536996661,586.4736980556704,82.8350596544318,53.87494023432521,89.06161401990708,72.85423542638353,0.5033185423871865,33.53561321641233
4,2010-03-28,2010,3,28,辽宁省,122.3467,40.4534,0,24.25378351209887,8.706905516739601,-3.462162115447312,21.319054970814502,0.0,0.0,7.7708141211027275,5.493895850723978,7.129579201009563,10.402010660218322,11.96115160771774,269.1516851046561,0.0012556416596942446,0.0003002621360138411,0.0015559037957080855,0.7984160675482148,91.64847353121598,11.59489258706557,274.86021279677453,25.78678784153104,22.238826473168665,20.982389485170078,8.58327988760948,0.4695401716835941,0.002443041924839889
5,2010-03-28,2010,3,28,辽宁省,122.3741,40.4504,0,24.0150991085141,8.6823672380731,-3.4507877755425476,21.398725791196387,0.0,0.0,7.762696282424101,5.507015957883805,7.14005966843203,10.385238134695735,11.95040474392484,268.5206091825748,0.0,0.0,0.0,0.7973795888444867,91.63944608571889,11.564359142723815,274.216503901387,25.717091858150848,22.18935883770376,20.92750581262709,8.546477238358086,0.469214338172273,0.0
6,2010-03-29,2010,3,29,辽宁省,122.3467,40.4534,0,24.25378351209887,14.491781729393756,-0.6112106201382185,26.18556413945956,0.0,0.0,5.873462971434006,6.114430272139572,7.677081539543683,9.917862205490175,11.685040390811839,269.1516851046561,14.576214068330314,2.710816497658926,15.981206712116835,0.7687853190256577,91.69839164154253,13.557374211131814,277.1708536840075,21.668726474824805,15.870795243704025,24.155477215523796,6.300128259617255,0.47949922684686486,23.79040139924542
7,2010-03-29,2010,3,29,辽宁省,122.3741,40.4504,0,24.0150991085141,14.462621340667432,-0.6123013865368141,26.223835287847532,0.0,0.0,5.900821958914579,6.121413484605392,7.683273901208768,9.913131551663524,11.675202385517489,268.5206091825748,14.537040431198621,2.72554773918157,15.982520460889429,0.7677983472848716,91.69173099186325,13.522324618912046,276.521943926996,21.7078416158226,15.944713619704753,24.093173157388158,6.322428127999122,0.4792678906600316,23.65594968605453
8,2010-03-30,2010,3,30,辽宁省,122.3467,40.4534,1,24.317465001597455,15.272466466102358,6.02936663621025,20.149374429389784,0.0,0.0,9.986514577984272,5.124742072368937,6.7622083509058,10.40414609059385,11.502450875221006,270.95023360050965,19.983523905285658,7.09815286788144,29.3831807913562,0.7285625246927206,92.47795256910157,15.813003623978414,279.53112750882246,41.11316705340071,37.33238115872076,27.701993769661172,19.57459139440459,0.6188129919502966,48.78764511581691
9,2010-03-30,2010,3,30,辽宁省,122.3741,40.4504,1,24.13653659339467,15.265331010559338,6.041182404153366,20.18657470364215,0.0,0.0,9.981206718285954,5.13053716789034,6.765808250407551,10.390445963374441,11.488885554871745,270.51367601094887,19.979578060404553,7.0915795141387425,29.36791399996607,0.7278424955648354,92.46916383578757,15.795017088034706,279.13401296187726,41.038528078335226,37.257551105628885,27.669166512151257,19.515437325087376,0.6183920575248638,48.73336770097561
10,2010-03-30,2010,3,30,辽宁省,121.39,41.4604,1,64.38938572146998,10.040011256680065,3.8838343830772635,37.82171841284744,475972.8093332602,0.0,14.412306253928364,8.135758631855765,9.592377568211901,9.34360216177225,10.601762291850118,300.1973076595254,27.159039545386175,54.08780464930135,78.18603117187533,0.798095884642088,1170.9610019608685,1111.1030191993875,1407.7136478869647,1148.3328377128728,1150.3261919891613,1125.4946711579814,1130.2874087666266,0.6024428390550639,26.026052229189002
11,2010-03-30,2010,3,30,辽宁省,121.3935,41.457,1,64.36075997228625,10.044154528548257,3.883116732580012,37.794312860039526,477715.21155916405,0.0,14.417545414648554,8.13118060406976,9.588095439676156,9.345197705606127,10.605580454869736,299.9480259560055,27.194768344290797,54.28783932883955,78.37373338160752,0.797718474111992,1178.5724294833528,1118.7384377511544,1415.054473836579,1156.0086925006099,1158.0692561901162,1133.1047706489169,1137.9872540942736,0.6026129444926318,26.041527179667796
12,2010-03-31,2010,3,31,辽宁省,122.3467,40.4534,0,24.317465001597455,15.525821034972811,7.395317296039361,51.99110668942932,0.0,0.0,7.388529288773711,10.552353454663663,12.040070200458103,9.595565405053444,11.242930033656767,272.7366380834533,14.075094620680945,4.011879740247752,19.23130193296567,0.7884064345606994,88.80968533445873,17.177346271086712,282.02779090413077,21.690056101016932,13.814995428733946,29.803332596122136,6.306225946597866,0.4893593074123709,13.984390986797873
